Date,Time (UTC),Type,Symbol,Specification,Liquidity Indicator,Trading Fee Rate (bps),USD Amount USD,Fee (USD) USD,USD Balance USD,BTC Amount BTC,Fee (BTC) BTC,BTC Balance BTC,ETH Amount ETH,Fee (ETH) ETH,ETH Balance ETH,LTC Amount LTC,Fee (LTC) LTC,LTC Balance LTC,DOGE Amount DOGE,Fee (DOGE) DOGE,DOGE Balance DOGE,USDC Amount USDC,Fee (USDC) USDC,USDC Balance USDC,XRP Amount XRP,Fee (XRP) XRP,XRP Balance XRP,FET Amount FET,Fee (FET) FET,FET Balance FET,SHIB Amount SHIB,Fee (SHIB) SHIB,SHIB Balance SHIB,LRC Amount LRC,Fee (LRC) LRC,LRC Balance LRC,SUSHI Amount SUSHI,Fee (SUSHI) SUSHI,SUSHI Balance SUSHI,BONK Amount BONK,Fee (BONK) BONK,BONK Balance BONK,FTM Amount FTM,Fee (FTM) FTM,FTM Balance FTM,RNDR Amount RNDR,Fee (RNDR) RNDR,RNDR Balance RNDR,ALI Amount ALI,Fee (ALI) ALI,ALI Balance ALI,PEPE Amount PEPE,Fee (PEPE) PEPE,PEPE Balance PEPE,Trade ID,Order ID,Order Date,Order Time,Client Order ID,API Session,Tx Hash,Deposit Destination,Deposit Tx Output,Withdrawal Destination,Withdrawal Tx Output
2025-01-07,13:19:35.007,Buy,FTMUSD,Limit,Maker,9.99999 ,"($1,000.00)",($1.00),"$1,915.01 ",,,0.0002954 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,"1,333.33333 FTM ",,"2,215.012377 FTM ",,,131.07345 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884004697,73771237772468537,2025-01-07,13:17:45.786,,account-T4zwwqUAatxcrQ6dGkEg,,,,,
2025-01-07,15:14:35.381,Buy,BTCUSD,Limit,Maker,9.99993 ,($997.14),($1.00),$916.88 ,0.01011937 BTC ,,0.01041477 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,353.040834 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",,,131.07345 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884049145,73771237782570477,2025-01-07,15:14:13.403,,web,,,,,
2025-01-07,15:15:44.909,Sell,SUSHIUSD,Limit,Taker,29.99992 ,$130.10 ,($0.39),"$1,046.59 ",,,0.01041477 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,(78.936415 SUSHI),,274.104419 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",,,131.07345 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884051024,73771237782950053,2025-01-07,15:15:44.909,,account-T4zwwqUAatxcrQ6dGkEg,,,,,
2025-01-07,15:15:44.909,Sell,SUSHIUSD,Limit,Taker,29.99999 ,$93.96 ,($0.28),"$1,140.27 ",,,0.01041477 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,(57.1764 SUSHI),,216.928019 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",,,131.07345 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884051028,73771237782950053,2025-01-07,15:15:44.909,,account-T4zwwqUAatxcrQ6dGkEg,,,,,
2025-01-07,15:15:44.909,Sell,SUSHIUSD,Limit,Taker,29.99998 ,$198.94 ,($0.60),"$1,338.61 ",,,0.01041477 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,(121.0 SUSHI),,95.928019 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",,,131.07345 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884051027,73771237782950053,2025-01-07,15:15:44.909,,account-T4zwwqUAatxcrQ6dGkEg,,,,,
2025-01-07,15:15:44.909,Sell,SUSHIUSD,Limit,Taker,29.99992 ,$117.92 ,($0.35),"$1,456.18 ",,,0.01041477 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,(71.683481 SUSHI),,24.244538 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",,,131.07345 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884051026,73771237782950053,2025-01-07,15:15:44.909,,account-T4zwwqUAatxcrQ6dGkEg,,,,,
2025-01-07,15:15:44.909,Sell,SUSHIUSD,Limit,Taker,29.99997 ,$38.91 ,($0.12),"$1,494.97 ",,,0.01041477 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,(23.651254 SUSHI),,0.593284 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",,,131.07345 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884051025,73771237782950053,2025-01-07,15:15:44.909,,account-T4zwwqUAatxcrQ6dGkEg,,,,,
2025-01-07,16:18:11.522,Buy,LRCUSD,Limit,Taker,29.99998 ,($44.20),($0.13),"$1,450.64 ",,,0.01041477 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,221.252796 LRC ,,221.252796 LRC ,,,0.593284 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",,,131.07345 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884097030,73771237794793416,2025-01-07,16:18:11.522,3f31fe2d-ee67-4b1b-96d9-d05e2c6de908,web,,,,,
2025-01-07,16:18:11.522,Buy,LRCUSD,Limit,Taker,30.00 ,($199.72),($0.60),"$1,250.32 ",,,0.01041477 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,"1,000.0 LRC ",,"1,221.252796 LRC ",,,0.593284 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",,,131.07345 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884097029,73771237794793416,2025-01-07,16:18:11.522,3f31fe2d-ee67-4b1b-96d9-d05e2c6de908,web,,,,,
2025-01-07,16:18:11.522,Buy,LRCUSD,Limit,Taker,30.00 ,($199.62),($0.60),"$1,050.10 ",,,0.01041477 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,"1,000.0 LRC ",,"2,221.252796 LRC ",,,0.593284 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",,,131.07345 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884097028,73771237794793416,2025-01-07,16:18:11.522,3f31fe2d-ee67-4b1b-96d9-d05e2c6de908,web,,,,,
2025-01-07,16:21:59.254,Buy,SUSHIUSD,Limit,Taker,29.99988 ,($75.81),($0.23),$974.06 ,,,0.01041477 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,"2,221.252796 LRC ",45.956178 SUSHI ,,46.549462 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",,,131.07345 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884098528,73771237795325072,2025-01-07,16:21:59.254,e1160a01-2568-4994-ac69-6f4525968724,web,,,,,
2025-01-07,16:21:59.275,Buy,SUSHIUSD,Limit,Maker,9.99999 ,($449.22),($0.45),$524.39 ,,,0.01041477 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,"2,221.252796 LRC ",272.252912 SUSHI ,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",,,131.07345 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884098529,73771237795325072,2025-01-07,16:21:59.254,e1160a01-2568-4994-ac69-6f4525968724,web,,,,,
2025-01-07,19:02:18.006,Credit,BTC,Commission referral credit,,,,,$524.39 ,0.00000935 BTC ,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,"2,221.252796 LRC ",,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",,,131.07345 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,,,,,,,,,,,
2025-01-09,04:13:46.855,Sell,RNDRUSD,Limit,Taker,29.99999 ,$142.47 ,($0.43),$666.44 ,,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,"2,221.252796 LRC ",,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(19.252612 RNDR),,111.820838 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884735382,73771237988429872,2025-01-09,04:13:46.855,4398b6f2-7f59-4e48-b6d0-10b25de6980b,web,,,,,
2025-01-09,04:13:46.855,Sell,RNDRUSD,Limit,Taker,29.99998 ,$11.25 ,($0.03),$677.66 ,,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,"2,221.252796 LRC ",,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(1.520507 RNDR),,110.300331 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884735381,73771237988429872,2025-01-09,04:13:46.855,4398b6f2-7f59-4e48-b6d0-10b25de6980b,web,,,,,
2025-01-09,04:17:41.948,Sell,RNDRUSD,Limit,Maker,9.99999 ,$23.39 ,($0.02),$701.03 ,,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,"2,221.252796 LRC ",,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(3.16122 RNDR),,107.139111 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884736194,73771237988429872,2025-01-09,04:13:46.855,4398b6f2-7f59-4e48-b6d0-10b25de6980b,web,,,,,
2025-01-09,04:30:12.378,Sell,LRCUSD,Limit,Maker,10.00 ,$199.58 ,($0.20),$900.40 ,,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,"(1,073.0 LRC)",,"1,148.252796 LRC ",,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",,,107.139111 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884737673,73771237989023047,2025-01-09,04:21:11.869,03e2ded5-0655-49d6-a17d-c71ab74e976d,web,,,,,
2025-01-09,04:30:22.857,Sell,LRCUSD,Limit,Maker,10.00 ,$199.39 ,($0.20),"$1,099.60 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,"(1,072.0 LRC)",,76.252796 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",,,107.139111 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884737711,73771237989023047,2025-01-09,04:21:11.869,03e2ded5-0655-49d6-a17d-c71ab74e976d,web,,,,,
2025-01-09,04:30:22.862,Sell,LRCUSD,Limit,Maker,9.99999 ,$14.18 ,($0.01),"$1,113.77 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,(76.252796 LRC),,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",,,107.139111 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884737713,73771237989023047,2025-01-09,04:21:11.869,03e2ded5-0655-49d6-a17d-c71ab74e976d,web,,,,,
2025-01-09,04:40:36.939,Sell,RNDRUSD,Limit,Taker,30.00 ,$191.47 ,($0.57),"$1,304.66 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(25.891915 RNDR),,81.247196 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884738977,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:40:36.939,Sell,RNDRUSD,Limit,Taker,30.00 ,$32.73 ,($0.10),"$1,337.29 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(4.423975 RNDR),,76.823221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884738976,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:06.340,Sell,RNDRUSD,Limit,Maker,10.00 ,$10.21 ,($0.01),"$1,347.49 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(1.38 RNDR),,75.443221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739159,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:06.441,Sell,RNDRUSD,Limit,Maker,10.00 ,$10.21 ,($0.01),"$1,357.68 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(1.38 RNDR),,74.063221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739161,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:06.551,Sell,RNDRUSD,Limit,Maker,10.00 ,$10.21 ,($0.01),"$1,367.88 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(1.38 RNDR),,72.683221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739163,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:06.750,Sell,RNDRUSD,Limit,Maker,10.00 ,$10.21 ,($0.01),"$1,378.07 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(1.38 RNDR),,71.303221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739165,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:06.850,Sell,RNDRUSD,Limit,Maker,10.00 ,$10.21 ,($0.01),"$1,388.27 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(1.38 RNDR),,69.923221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739167,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:06.956,Sell,RNDRUSD,Limit,Maker,10.00 ,$10.21 ,($0.01),"$1,398.46 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(1.38 RNDR),,68.543221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739169,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:07.059,Sell,RNDRUSD,Limit,Maker,10.00 ,$162.39 ,($0.16),"$1,560.69 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(21.96 RNDR),,46.583221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739171,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:07.150,Sell,RNDRUSD,Limit,Maker,10.00 ,$10.21 ,($0.01),"$1,570.89 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(1.38 RNDR),,45.203221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739173,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:07.356,Sell,RNDRUSD,Limit,Maker,10.00 ,$152.19 ,($0.15),"$1,722.93 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(20.58 RNDR),,24.623221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739175,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:07.452,Sell,RNDRUSD,Limit,Maker,10.00 ,$10.21 ,($0.01),"$1,733.12 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(1.38 RNDR),,23.243221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739177,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:07.550,Sell,RNDRUSD,Limit,Maker,10.00 ,$10.21 ,($0.01),"$1,743.31 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(1.38 RNDR),,21.863221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739179,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:07.650,Sell,RNDRUSD,Limit,Maker,10.00 ,$10.21 ,($0.01),"$1,753.51 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(1.38 RNDR),,20.483221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739181,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:07.757,Sell,RNDRUSD,Limit,Maker,10.00 ,$10.21 ,($0.01),"$1,763.70 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(1.38 RNDR),,19.103221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739183,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:07.850,Sell,RNDRUSD,Limit,Maker,10.00 ,$10.21 ,($0.01),"$1,773.90 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(1.38 RNDR),,17.723221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739185,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:07.951,Sell,RNDRUSD,Limit,Maker,10.00 ,$10.21 ,($0.01),"$1,784.09 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(1.38 RNDR),,16.343221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739187,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:08.052,Sell,RNDRUSD,Limit,Maker,10.00 ,$10.21 ,($0.01),"$1,794.29 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(1.38 RNDR),,14.963221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739189,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:08.154,Sell,RNDRUSD,Limit,Maker,10.00 ,$10.21 ,($0.01),"$1,804.48 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(1.38 RNDR),,13.583221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739191,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,04:46:08.265,Sell,RNDRUSD,Limit,Maker,10.00 ,$100.42 ,($0.10),"$1,904.81 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(13.58 RNDR),,0.003221 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884739193,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,05:07:46.144,Sell,RNDRUSD,Limit,Maker,9.9919 ,$0.02 ,($0.00),"$1,904.83 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,,,"2,215.012377 FTM ",(0.003221 RNDR),,0.0 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884741347,73771237990456830,2025-01-09,04:40:36.939,abc024ab-e6b2-40a0-be16-f33532fbb5a0,web,,,,,
2025-01-09,15:14:24.663,Sell,FTMUSD,Limit,Taker,29.99999 ,"$1,100.31 ",($3.30),"$3,001.84 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,"(1,745.131705 FTM)",,469.880672 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884845868,73771238046009804,2025-01-09,15:14:24.663,71801ca6-b5a8-49d4-9400-2638f5b32a2a,web,,,,,
2025-01-09,15:14:24.966,Sell,FTMUSD,Limit,Maker,9.99997 ,$296.02 ,($0.30),"$3,297.57 ",,,0.01042412 BTC ,,,0.309605 ETH ,,,0.0 LTC ,,,0.0 DOGE ,,,0.0 USDC ,,,"1,481.4815 XRP ",,,0.0 FET ,,,0.0 SHIB ,,,0.0 LRC ,,,318.802374 SUSHI ,,,0.0 BONK ,(469.880672 FTM),,0.0 FTM ,,,0.0 RNDR ,,,0.0 ALI ,,,0.0 PEPE ,2840140884845870,73771238046009804,2025-01-09,15:14:24.663,71801ca6-b5a8-49d4-9400-2638f5b32a2a,web,,,,,
